Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Info
"Mumbai",01/01/2009,66.3,89.7,78.3,58.1,51.77,88.62,9.2,,211.25,0,0,,1.7,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/02/2009,69.9,89.7,78.1,59.7,54.75,88.62,9.2,,186.88,0,0,,1.6,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/03/2009,71.7,87.9,79,67.4,68.88,90.47,11.4,,239.29,0,0,,1.7,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/04/2009,73.5,86.1,78.6,66.9,68.84,87.56,11.4,,226.47,0,0,,1.6,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/05/2009,69.9,84.3,76.4,60.5,59.39,84.02,11.4,,208.12,0,0,,2,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/06/2009,68.1,84.3,75.3,56.6,53.64,82.84,11.4,,170,0,0,,2.3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/07/2009,68.1,84.3,74.7,54.5,50.15,83.18,10.3,,226.88,0,0,,2,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/08/2009,69.9,84.3,75.7,59.3,57.84,84.02,10.3,,196.47,0,0,,1.4,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/09/2009,69.9,84.3,76.4,63.1,64.7,85.15,11.4,,177.14,0,0,,1.2,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/10/2009,69.9,89.7,77.6,63.5,62.64,89.68,10.3,,148.24,0,0,,1.2,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/11/2009,73.5,87.9,80.4,65.1,61.13,91.6,10.3,,216,0,0,,1.3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/12/2009,73.5,91.5,81.1,63.8,57.01,91.54,13.9,,187.22,0,0,,1.6,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/13/2009,73.5,91.5,81,62.6,54.74,90.19,11.4,,185.88,0,0,,2,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/14/2009,75.3,89.7,81.1,62.4,54.63,87.9,11.4,,171.58,0,0,,1.9,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/15/2009,73.5,91.5,81.1,62,54.85,89.19,11.4,,192.14,0,0,,1.7,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/16/2009,73.5,91.5,81.3,59.7,49.26,88.8,12.8,,168.89,0,0,,1.8,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/17/2009,73.5,91.5,81.3,58.4,48.57,88.47,10.3,,128.67,0,0,,1.9,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/18/2009,73.5,91.5,80.2,61.6,54.52,89.65,11.4,,193.08,0,0,,1.5,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/19/2009,77.1,89.7,82,59,46.56,88.62,11.4,,174.74,0,0,,1.9,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/20/2009,75.3,91.5,82.3,57.9,44.69,90.82,11.4,,197.06,0,0,,1.8,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/21/2009,73.5,93.3,82.2,58.7,46.39,90.57,10.3,,198.33,0,0,,1.9,,,"Smoke Or Haze",18.94017,72.83486,""
