Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Info
"Mumbai",01/01/2013,73.5,84.3,78.4,65.3,65.96,86.65,11.4,,204.72,0,0,,1.6,13.9,,"Mist, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/02/2013,73.5,84.3,77.2,62.3,62.41,83.57,10.3,,177.73,0,0,,1.6,21.7,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/03/2013,68.1,82.5,74.5,53.4,48.61,81.83,9.2,,231.67,0,0,,1.8,0,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/04/2013,62.7,82.5,72.2,54.9,56.24,81.83,11.4,,271.33,0,0,,1.5,0,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/05/2013,62.7,80.7,72.2,50.5,49.02,80.14,11.4,,175.62,0,0,,1.5,0,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/06/2013,59.1,78.9,70.2,48.8,48.27,82.33,11.4,,222.86,0,0,,1.8,1.4,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/07/2013,59.1,82.5,72.1,53.4,54.08,80.89,11.4,,196.67,0,0,,1.7,1.4,,"Mist, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/08/2013,66.3,87.9,75.2,52.7,46.94,85.58,10.3,,165,0,0,,1.6,0,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/09/2013,68.1,91.5,78.2,58.3,53.05,88.8,10.3,,211.54,0,0,,1.4,0,,"Mist, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/10/2013,68.1,86.1,77.3,59.2,55.3,86.85,10.3,,313.08,0,0,,1.5,0,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/11/2013,69.9,91.5,80.3,55,43.3,89.65,13.9,,165.33,0,0,,1.8,0,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/12/2013,73.5,89.7,80.4,54.2,42.13,88.99,10.3,,168.57,0,0,,1.9,0,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/13/2013,69.9,89.7,79.7,53.4,42.54,88.99,10.3,,220,0,0,,1.7,0,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/14/2013,69.9,89.7,79.1,59.8,52.81,89.68,11.4,,304.29,0,0,,1.5,0,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/15/2013,66.3,86.1,77.5,61.7,60.13,86.85,10.3,,208.67,0,0,,1.4,0,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/16/2013,68.1,86.1,76.5,63.2,65.03,86.85,6.9,,221.54,0,0,,1.3,10.4,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/17/2013,68.1,86.1,76.5,65.5,70.04,88.54,11.4,,243.33,0,0,,1.5,9,,"Mist, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/18/2013,66.3,78.9,73.7,57.3,58.12,79.93,15,,178.18,0,0,,2.7,18.2,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/19/2013,62.7,82.5,70.7,48.8,46.31,81.83,11.4,,230.53,0,0,,1.9,0,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/20/2013,62.7,84.3,73.5,55,53.89,83.57,11.4,,257.06,0,0,,1.9,0,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/21/2013,62.7,84.3,73.4,57.7,59.58,84.02,11.4,,246.92,0,0,,1.5,0,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/22/2013,64.5,87.9,75.8,57.7,55.82,85.49,9.2,,230.91,0,0,,1.4,0,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/23/2013,66.3,84.3,74.1,62.2,67.49,85.85,12.8,,292.73,0,0,,1.2,0,,"Mist, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/24/2013,64.5,82.5,73.7,61.8,67.78,83.01,11.4,,241.88,0,0,,1.2,4.8,,"Mist, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/25/2013,66.3,84.3,73.5,63.5,73.02,85.53,11.4,,208.33,0,0,,1.1,0,,"Mist, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/26/2013,66.3,86.1,74.9,61.2,64.46,85.08,9.2,,243.08,0,0,,1.4,0,,"Mist, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/27/2013,64.5,84.3,75.2,60,60.82,85.15,10.3,,248.46,0,0,,1.5,10.4,,"Mist, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/28/2013,68.1,84.3,76,57.6,53.63,85.85,11.4,,236.67,0,0,,1.7,3.8,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/29/2013,68.1,84.3,75.5,57.4,55.01,83.18,10.3,,213.68,0,0,,1.6,0,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/30/2013,64.5,84.3,74.1,63.3,70.26,85.85,11.4,,174.44,0,0,,1.5,18.6,,"Mist, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/31/2013,66.3,82.5,74.5,59.4,60.67,84.1,10.3,,223.85,0,0,,1.5,1.5,,"Mist, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/01/2013,69.9,84.3,76.4,63.3,64.18,87.56,11.4,,203.08,0,0,,1.5,0,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/02/2013,71.7,84.3,78.2,63.6,62.14,84.77,13.9,,300,0,0,,1.3,9.1,,"Mist, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/03/2013,75.3,82.5,78.1,65.6,66.12,86.38,11.4,,280,0,0,,1.5,16.2,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/04/2013,71.7,82.5,77.2,68.3,74.71,86.38,11.4,,230.56,0,0,,1.6,0,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/05/2013,73.5,82.5,77.2,65.2,67.74,84.1,12.8,,226,0,0,,2.2,17.1,,"Mist, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/06/2013,71.7,80.7,74.5,58.7,58.73,81.2,10.3,,208.57,0,0,,2.2,5.2,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/07/2013,66.3,82.5,73.4,50.7,45.82,81.53,12.8,,243.68,0,0,,2.5,0,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/08/2013,66.3,86.1,76.7,59.1,55.45,85.15,12.8,,218.46,0,0,,2,0,,"Mist, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/09/2013,69.9,91.5,80,61.9,55.77,91.39,11.4,,204,0,0,,1.9,0,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/10/2013,71.7,86.1,79.4,66.2,64.82,88.61,10.3,,229.09,0,0,,1.3,3.2,,"Mist, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/11/2013,75.3,89.7,82.4,65.8,58.88,96.63,11.4,,194.55,0,0,,1.3,18.4,,"Mist, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/12/2013,75.3,93.3,83.6,59.6,46.13,92.71,8.1,,146.15,0,0,,1.6,27.4,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/13/2013,80.7,95.1,86.8,61.2,43.68,96.38,10.3,,176.84,0,0,,2.1,10.9,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/14/2013,77.1,93.3,83.8,67.8,61.34,94.36,11.4,,240,0,0,,1.5,24.7,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/15/2013,77.1,87.9,81.7,69.8,68.12,94.39,11.4,,237.37,0,0,,1.4,41.7,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/16/2013,73.5,80.7,77.3,64.1,65.34,82.23,11.4,,296,0,0,,2.3,29.5,,"Mist, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/17/2013,68.1,80.7,74.1,56.1,53.79,81.2,12.8,,221.5,0,0,,2.6,5.7,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/18/2013,66.3,89.7,76.8,53.5,46.95,85.9,12.8,,206,0,0,,2.6,0,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/19/2013,68.1,89.7,78,57.6,51.82,86.8,11.4,,218.33,0,0,,1.7,0,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/20/2013,71.7,89.7,80.6,56.3,45.45,88.99,11.4,,207.5,0,0,,1.9,0,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/21/2013,69.9,89.7,79.3,66.8,66.88,92.9,12.8,,251.25,0,0,,1.4,0,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/22/2013,71.7,86.1,79.2,64.8,62.72,87.56,11.4,,262.67,0,0,,1.4,5.5,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/23/2013,73.5,84.3,78.6,67.1,68.66,86.65,13.9,,251.36,0,0,,1.7,4.1,,"Smoke Or Haze",18.94017,72.83486,""
