Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Info
"Mumbai",01/01/2005,66.3,80.7,73.3,56,55.38,80.61,13.9,,282.11,0,0,,3.1,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/02/2005,66.3,80.7,73.2,55.9,55.95,80.61,12.8,,285,0,0,,3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/03/2005,66.3,82.5,74.1,57.1,56.39,82.17,10.3,,250.95,0,0,,2.2,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/04/2005,66.3,95.1,78.5,60.6,55.03,98.65,8.1,,197.5,0,0,,2.2,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/05/2005,75.3,91.5,81.8,66.8,62.21,93.35,6.9,,233.57,0,0,,1.8,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/06/2005,73.5,89.7,80.1,65.9,63.52,91.6,11.4,,281.43,0,0,,1.8,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/07/2005,71.7,87.9,78.2,58.7,53.16,85.49,8.1,,260.67,0,0,,2.1,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/08/2005,71.7,93.3,79.2,62,57.65,92.05,9.2,,235.29,0,0,,1.7,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/09/2005,73.5,87.9,80.1,64.7,61.01,91.6,9.2,,246.67,0,0,,1.7,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/10/2005,71.7,84.3,77.2,58.8,54.93,82.38,12.8,,234.09,0,0,,2.5,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/11/2005,73.5,82.5,77.1,60.4,56.87,83.52,8.1,,250,0,0,,2.3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/12/2005,71.7,87.9,78.4,60.5,55.05,87.24,11.4,,211.05,0,0,,2.4,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/13/2005,69.9,89.7,78.7,59,52.76,87.9,10.3,,271.76,0,0,,2,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/14/2005,71.7,86.1,77.5,59.8,55.38,86.17,11.4,,260.83,0,0,,2,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/15/2005,71.7,87.9,77.2,63.5,64.09,87.64,9.2,,240,0,0,,1.7,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/16/2005,73.5,86.1,76.7,63.3,64.81,87.64,11.4,,262,0,0,,1.5,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/17/2005,69.9,86.1,76.4,54.1,48.33,83.3,11.4,,199.23,0,0,,2.4,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/18/2005,66.3,82.5,73.3,43.8,36,80.2,16.1,,223.33,0,0,,2.3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/19/2005,60.9,82.5,70.3,45.1,41.87,82.03,12.8,,200.77,0,0,,2.1,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/20/2005,68.1,87.9,76.6,47.4,37.32,84.61,11.4,,182.61,0,0,,1.9,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/21/2005,69.9,89.7,78.7,56.3,47.96,87.9,9.2,,221.76,0,0,,1.5,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/22/2005,71.7,84.3,75.8,56.1,51.91,82.32,11.4,,241.54,0,0,,1.6,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/23/2005,66.3,84.3,73.4,55,54.03,83.18,12.8,,250.83,0,0,,2.1,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/24/2005,66.3,82.5,73.3,56.4,57.31,82.17,9.2,,238.67,0,0,,1.8,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/25/2005,69.9,84.3,74,58,60.42,81.83,9.2,,229,0,0,,1.6,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/26/2005,64.5,86.1,73.1,58.3,61.41,84.28,9.2,,199.23,0,0,,1.3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/27/2005,66.3,82.5,75.7,58.8,56.98,83.01,11.4,,243.53,0,0,,1.8,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/28/2005,73.5,84.3,76.8,58.8,54.52,83.18,11.4,,241.67,0,0,,2.1,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/29/2005,69.9,84.3,76.6,53,44.83,82.32,11.4,,311.11,0,0,,2.5,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/30/2005,69.9,82.5,75.9,56,50.71,82.17,8.1,,289,0,0,,2,,,"Light Rain, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/31/2005,73.5,84.3,76.8,60.4,57.51,83.57,11.4,,217.69,0,4,,2.4,,,"Light Drizzle, Light Rain, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/01/2005,71.7,89.7,78.7,60.3,54.54,87.47,13.9,,188,0,0,,2.4,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/02/2005,75.3,89.7,80.3,54.7,42.29,87.24,11.4,,175.29,0,0,,2.5,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/03/2005,73.5,91.5,80.5,56,44.08,89.65,11.4,,238.46,0,0,,2.4,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/04/2005,75.3,91.5,82.1,55,40.08,91.54,11.4,,247.65,0,0,,2.4,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/05/2005,75.3,89.7,81.7,59.3,48.05,88.99,17.2,,255.71,0,0,,1.8,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/06/2005,77.1,87.9,81.1,67.9,65,89.58,12.8,,232.86,0,0,,1.8,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/07/2005,77.1,86.1,81,65.5,60.48,87.64,13.9,,225.71,0,0,,2.5,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/08/2005,77.1,89.7,82.3,66.7,59.95,95.04,9.2,,239.23,0,0,,2.2,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/09/2005,78.9,96.9,84.9,69,61.53,99.38,9.2,,202.5,0,0,,1.4,,,"Mist, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/10/2005,77.1,95.1,84.3,59.3,44.48,91.67,12.8,,242.73,0,0,,1.8,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/11/2005,75.3,89.7,81.4,60.8,50.36,92.44,10.3,,251.25,0,0,,2.5,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/12/2005,75.3,93.3,82,60.9,50.6,95.37,12.8,,230,0,0,,1.9,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/13/2005,77.1,95.1,86.8,53.8,33.81,96.38,11.4,,261.25,0,0,,2.3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/14/2005,77.1,95.1,85.7,53.6,34.35,94.66,13.9,,273.64,0,0,,2.2,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/15/2005,77.1,87.9,81.7,62.9,53.33,90.47,11.4,,280.77,0,0,,2.3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/16/2005,78.9,86.1,81.5,63.7,55.55,86.85,11.4,,265,0,0,,2.9,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/17/2005,78.9,84.3,80.7,58.8,48.06,82.88,13.9,,263.5,0,0,,3.2,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/18/2005,75.3,84.3,78.2,53.6,43.32,82.56,11.4,,248.26,0,0,,3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/19/2005,73.5,82.5,76.8,45.8,34.36,80.71,13.9,,189.57,0,0,,2.9,,,"Smoke Or Haze",18.94017,72.83486,""
